Txhash,Blockno,UnixTimestamp,DateTime,From,To,TxnFee(ETH),TxnFee(USD),Status,ErrCode,Method
0x7c8f00557d4f983366f433e9c728f691d0f78c60f93b202fb7671bff8b0e9b94,75795008,1677007042,2/21/23 19:17,0xdb772b05fb667eefd3304c9211cdefdfd1ff8e14,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169304,0.265041457,,,Claim
0x214a97cbd3a93f7b291df3e4754b73db4504badee94e8b6a8571cf19f6c4c2da,75795012,1677007042,2/21/23 19:17,0x0f5904ead4e1e022f1803c9e85eb11bd4776d288,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00016969,0.265645773,,,Claim
0x9afd8b92d8f6a35f4729ac2de8962f4ba2db3eadf30a7988c0bcdd73a4aceee9,75795026,1677007042,2/21/23 19:17,0x76e4f864bbeb60bee66ff5bbcd32decaf7fbde71,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000170204,0.266451698,,,Claim
0x0cc367e372c72dbb942a6042b9f51b85cd7c05ea450be3ce329b861382fc11a8,75795067,1677007073,2/21/23 19:17,0xa6703cef72ed7536f6648ba375ecf71dcd25d641,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00016969,0.265645773,,,Claim
0x5a1fba15532a0cdb33b8d973630791472511b308e9916fc28f2f41f47dd0f4ef,75795100,1677007089,2/21/23 19:18,0x6d9279450dfae8ee04675442353e4bbeb56065e4,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000170187,0.266424733,,,Claim
0xdffa359956e2f38ea35d3875f8a7e2b8964e793fbd4dff46091f8cfa1605c452,75795106,1677007089,2/21/23 19:18,0xcf00e62f7f0cb59d78689dac4a5733d6b9a37d01,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169175,0.264840043,,,Claim
0x7cc447eb6644b99bc0acb6b2d5098933237457323fd9efa4758daf2327808e73,75795108,1677007089,2/21/23 19:18,0xf87eb3a8457ae4e42aace1733fc321d9d1a10678,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00016969,0.265645773,,,Claim
0xfb4ce99d89a7555134a4c67dd1dbaa16f590da99cd5e6098321cba4aba74367a,75795110,1677007089,2/21/23 19:18,0xe3f39695d97f39eb5f7d5d8c944f71e3b0c9961d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000168789,0.264235727,,,Claim
0x216fc25b6e247b3f1b9770b59de57e0d6d3749377148044d8fa338d031a5ec83,75795126,1677007104,2/21/23 19:18,0x9d4229b45906ebdebc04e1a0e788d70a3b670ae8,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169304,0.265041457,,,Claim
0x0d1a3f1578863e74c597f00ff8430e6b85d7cab23c871f7f977edb9dacd64b61,75795142,1677007104,2/21/23 19:18,0xe0f1a6494ee81864a2bb84e31d7f252342b90476,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169175,0.264840043,,,Claim
0xff253bc5782c165c5bfb4d070d4f97f3dd45ca3562b7afe62f9545f1a852b6cf,75795153,1677007119,2/21/23 19:18,0x49d43f74988c31e2df1e751e5f0ee160ecdbc5cf,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000170204,0.266451503,,,Claim
0xb32651d7b660c411cb369e0780bae95fc7f9170596ee103467fbe000482c6030,75795170,1677007119,2/21/23 19:18,0x21dd79dae3f83f06ac9c39a2b6ef997b301b61c6,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169175,0.264840043,,,Claim
0xe5836aed56c62f8b1330fb136d892b0d9de806a101ed125abfcc8630d6aaa44f,75795188,1677007134,2/21/23 19:18,0x513b4fb84df4f8e05c05cdcbbb8d04c482ec0b4b,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000170204,0.266451503,,,Claim
0xfcaef6dd42d940a67e41671817a1f3fe1dee9d36d60a150c188e728af31a3858,75795196,1677007134,2/21/23 19:18,0xf059b59bdbec91d83c558b4a3cd3c1c6e275f2f1,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000170204,0.266451503,,,Claim
0xd6948db48b59587137f1b0101226b23a4e0b1e25eddf3301e63ccf2c26a67c92,75795232,1677007149,2/21/23 19:19,0xeaea8ac9019d82a01418d8bc0652206e282753f4,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169175,0.264840043,,,Claim
0x6dbddf28ab39b9e3820202afe40311ed5436071d80d9f47760371f106fb4c771,75795247,1677007149,2/21/23 19:19,0xc28f5789399f41ab981db01855964a9543479183,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216812,0.339414775,,,Claim
0xf5d70192774fc8ac5ecc35f9c567f5337c5f881a112cdcd681d516866604989b,75795250,1677007149,2/21/23 19:19,0xf43f348000153b483ef4fad797294d7e8aa420df,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x8839d33c0e8219a63e8fd0e922f85a0e158e7a4c4350ba3ec49678bb5dac6a15,75795257,1677007149,2/21/23 19:19,0x6f83cd3e78b082a3eb435ae1e387e92a030fdfcf,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x1a3157c32e3a13c20a3a448de56098bb3ca81f1dd9dcb0a3458d8c24b56b9130,75795328,1677007164,2/21/23 19:19,0x0fb5ac3b10bcf21bcd701dea5f1dd01312b3c7cf,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216802,0.339399003,,,Claim
0x5f68de6dcc03f81c7d2bd06a158bf9948193d3ad68660d2f8ec29746e2d4ac28,75795330,1677007164,2/21/23 19:19,0xe7451adc138247ec5c62bb66481e0f4146d5753d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0xd92e2e5430a897ad05c09b86678e9045c6286ad4123356687a1308fe5313d085,75795342,1677007179,2/21/23 19:19,0x4f2a4243607f274301017acdc2a5185ec5a79cb0,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0xbbc1119234c9b3ac2f6182fa0724521f4a3446c105f0641a323da774c1872b21,75795350,1677007179,2/21/23 19:19,0x0e9b063789909565ceda1fba162474405a151e66,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0xa32be580d0a2d8fa0868b3dba7f1d903ef42c9b45f40a1d523c3064ad313db2f,75795351,1677007179,2/21/23 19:19,0x5e156540978a1f1ef032976f77d5d273ca83ace7,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000217453,0.340417617,,,Claim
0xf8f2005ec2ee1b2c90311610ff9d3853037df80d8fc59ecddba51a31337e9cd3,75795353,1677007179,2/21/23 19:19,0xbb0b230029cf14cbd8939ffef91f987a050e97b5,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x9cd42a4e20176a67ea5f2d8c7e32c2303f81e22ffb95b7d905b04e568c7779a5,75795354,1677007179,2/21/23 19:19,0xc34d931cc6290dae177a6fc645db444a132a442f,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x81c5631a1f42cf989eb1b2fa2552c2b476143295c4dc2eed69d929cd45013c31,75795358,1677007179,2/21/23 19:19,0x72e1c1526b6ad8a559eb939810be5068e809e64e,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0xb17cd01348b6e96e251084f48efdcc82483ffaea1fe38a965da699d2a70d88e6,75795373,1677007194,2/21/23 19:19,0xaeadc4dc6b1db189fc4b2c53cf09431dc86d1ec3,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x13a6c447d65ab63e5ca4262b682c936cf9f185490443d005f34c664eeb632276,75795384,1677007194,2/21/23 19:19,0x9af1f6b79b35fe4797ec0757fec171eec4ae9dc6,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x708933b9157d8db266269805f28db645aba1010d01fea526cf2f67875fc4bda2,75795389,1677007194,2/21/23 19:19,0x2a5de43c2f3e461315bce1d430ab6927b219a8f7,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x0555019446316f75e71d5a82b82d2ca8e2bafe37ad0f58825c54f2cc7d4e432d,75795391,1677007194,2/21/23 19:19,0x058534b307f97bd2657bf92aab09ed7f6be22695,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000215661,0.337612936,,,Claim
0xfff2b04abe091cf9ac3a02fc8710555c4e90fb444049b4f1d4cc46484c305a3b,75795393,1677007194,2/21/23 19:19,0x9d2897d8a487770e906f9f1360bb884680557db0,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x38ee743b9f25d2874b8b5eb84594a784dbadca847ed9cf9d63e010f86ad943eb,75795396,1677007194,2/21/23 19:19,0x6c73d98bf5d0e92b2a9fbbe74d0bfc8dd157b9ee,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x66e21af732a1b665148b2ea1de944f167e1ab0c3d9bfd105a90eda6a1e0ca841,75795405,1677007209,2/21/23 19:20,0x395935b2e16bfc40343317c4963f684393bbad80,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x4ff99048b8e992857d7c4b042f389e91dbeb8133d3ffd0563366dcc47fcae48a,75795424,1677007209,2/21/23 19:20,0xf5e156288fdaf348f6f8ab3d4d296bd0263071e8,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0xeaeccdd35b2c46fe96bf41fe516ab1110b5f2d1121a816b31a0cf9409182fda1,75795434,1677007209,2/21/23 19:20,0x569a657715b4d708b239b31f1815ca86093a671c,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216154,0.338385164,,,Claim
0x5406bb668e8077974692ce07fa9ffb4486808a88de30b63cde0f4bc85a1dbc92,75795443,1677007225,2/21/23 19:20,0xd490c16a6bd1cf247fa0d0f05b771eb14cf48316,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000215661,0.337612936,,,Claim
0x966f4b25e1b671f0d235d6d4ce5fae3a78b201fad6d81369963e95b6999438cc,75795452,1677007225,2/21/23 19:20,0xfea573ef9d5ed5b470311582c99c103c38c0320f,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x1f5ce2e14d0d5dfc3da625037920beb6dd70a4045cb9e1783dbe79d56a6c4adb,75795499,1677007240,2/21/23 19:20,0xbbeb4a1078a534fdb60e21d0ab5dc11531e7daa0,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216319,0.338642548,,,Claim
0x75b3b2ac94dbe3d4b932d4cac5a8aa4cb7c7c892adf483778357fd3c5bd48d07,75795502,1677007240,2/21/23 19:20,0xce436e5b28918df04ed04d14b06081797e31ed77,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00021747,0.340444387,,,Claim
0x86d5cb4dd82de00662a2a19bdd2894562aac28e0280d8df33f6709472fff9337,75795559,1677007270,2/21/23 19:21,0x0b9effc1c884344e6d4d0da12e6d77c03d094b69,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000216812,0.339414775,,,Claim
0x1ffba7183526af25a61a22d3bec95467ac2e4584b0f3ccf5b132efafbb2e2e52,75795581,1677007270,2/21/23 19:21,0x52bb895c18359647becdb665ebbab3f382e39df8,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00019372,0.303265595,,,Claim
0x5ca529529cc789ba1eaaee05a264f60c403a8a5dd7271563e10910972d4bbf46,75795590,1677007285,2/21/23 19:21,0x915628728ef96a9af839ef35c46813334c7967fb,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193135,0.302348476,,,Claim
0x6c513f8e4752cab64c4233179f9066873bbc9da105bfa42aa099629ecfcd5f22,75795597,1677007285,2/21/23 19:21,0x089001a2f1b48e884fd2a58cfd2f1964ea14754d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00019372,0.303265595,,,Claim
0xb183a1d68a8091b5a363f525bdd937e076e168b2d4391c8098361ae0f2867b1f,75795614,1677007285,2/21/23 19:21,0x35140f032177f55fb364831f363c2eccb02f4546,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192554,0.301439243,,,Claim
0x4728dae8bcf1f363da391fdaf71ed53c811e7dc899406e016387d78c60bcc82b,75795624,1677007285,2/21/23 19:21,0xc4907fc03ba7b2cf25ca52b598c243b7479edc87,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0x6b93b74be7f79493717848dcb2ec9b8f456ae1bea948dcfb9562d00b89082793,75795633,1677007300,2/21/23 19:21,0x7149cbe06884a679712cd2e1b0f73a4274dce274,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0x61ef2a142922eb089a3e634b98a0b6b97992b5345d1b095da9457c7893137ff4,75795636,1677007300,2/21/23 19:21,0x12cc270bb2136c772b7e28868d7782aa62827229,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0xf9e89b0d238f38566f9fd827f5eec7e1a2a23cc0e5750fc7155ac5fb37fbac52,75795639,1677007300,2/21/23 19:21,0xf95dfb129223ae03dc8121b16ee8c872db8d396d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0x1b56bcbc946553c3fab743e5ca3e0e32a57a67eb7fa7e6ecfd9aa45f0bf7dd57,75795664,1677007315,2/21/23 19:21,0xded77410241c3bcc3997c1f92ad622b9eacb2c6d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00019372,0.303265595,,,Claim
0xb4ee38e44831270dd96be594882fe29f82360445c8deca0519fed3a667c06229,75795669,1677007315,2/21/23 19:21,0x722731c5ea7c347cca99c4f08c6df794bf31767a,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0x75d4ffdeb8c150ae7f8c31abefd36874b106e828549579ef98fa14f4b6e23e24,75795687,1677007315,2/21/23 19:21,0x95d8ac20b2377a00fcda7cf56709c4570edd40b7,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431552,,,Claim
0xf7da239bd2bd075a78bef963e4743a1b91f482947b51e7a2120df1ffb8240a6c,75795695,1677007330,2/21/23 19:22,0x7a650bf407718d36e210dad29585d33066439160,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192109,0.300743499,,,Claim
0x1f1e5f14840f02e9de03acc09b3d17133d5ac0ab637be3e12bb9513de37fa495,75795696,1677007330,2/21/23 19:22,0x7e1f62fa971493d74ef655cb7f19e004211993c7,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192554,0.301439243,,,Claim
0xabcffd1ed1ad501a8fe13a6d2a45feed8d4ad5c84502835fd3578baba609f06e,75795700,1677007330,2/21/23 19:22,0xfe27ec2e721302a9bd9ca102edffc6249a1b316e,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193135,0.302348476,,,Claim
0xdffdf98bab3f6f2365c3f92c21a99fcf0dddfe98f80719780690bad94529301f,75795702,1677007330,2/21/23 19:22,0x12734f36e365ed769b16b4157e26b9ee7180e8ca,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00019372,0.303265595,,,Claim
0x3a682485d4a6274dc79af0c0f9bb1b7c3be8d976fe4b4b0c14bd84992db30351,75795780,1677007345,2/21/23 19:22,0x0c59743ae50dccb173fcac0ca0fca0ab5a92c66a,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193291,0.302593507,,,Claim
0x659e6c7c7640f2f53db446f980059d58736d9effc28c66e207c0cac8632506f5,75795794,1677007345,2/21/23 19:22,0x3d68bcbc90d45d2e37bf751cb839b9182049b483,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193281,0.302577737,,,Claim
0xc24cd39ab916701d9c24883012e2aae97b0813279c735f214e725610e7c39267,75795798,1677007345,2/21/23 19:22,0x4c86fd305bfbd2f7b45ce61c9b37702a14098d22,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0xa8c93347c8f0be35f6ff87a4cc9cf5d05dc85d57792b1faa0bfa426c8de2d4f7,75795834,1677007360,2/21/23 19:22,0xd44bd5996ce9e6d1f01388878ed02e3ceb49925c,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193135,0.302348476,,,Claim
0x6ace32662d7fb5c0c00d67a945e92c22d1cd26b23475281b71efac1e0ff2a2a0,75795869,1677007360,2/21/23 19:22,0x604df42975c82b424bd779e2f3dc42fcd9a37614,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192109,0.300743499,,,Claim
0xe896883f5b0ccc18ec622288e5ee25c34b97220f5f8ddb56af4a16f4e5b5b825,75795888,1677007375,2/21/23 19:22,0xd9b325e4040abdae9ae4bdc31babf9698429aa53,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192109,0.300743499,,,Claim
0x74faea0ace5220c399d9e02d34b912b65361064f1c0b2e1c8a8c7881cd39cb82,75795923,1677007375,2/21/23 19:22,0xa012b32d3568cc93713a5e63df7a772af034af9a,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000193135,0.302348476,,,Claim
0x0b5747fabdac1fa606f8af90112e8e6998ca34983d19351abc62f392ea3f9beb,75795974,1677007390,2/21/23 19:23,0x6bcfe7307663bb2b0c1c70294c8af1ea01fef0de,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00019372,0.303265595,,,Claim
0xe9bacbde5c28cfef75d946c16d2d8fdfeaa026148b78f4594b89f6c3499fef3a,75795976,1677007390,2/21/23 19:23,0x3ca767b793d6ac28ae77a093d9b9ad28fb41db8a,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192549,0.301431357,,,Claim
0x6d126b3231a5f5bcee84391ff49a78b52ed97b665f02216c84096afbddccb8c9,75796011,1677007405,2/21/23 19:23,0x04f02909987b21fdcd45c8c4a2d3b9495787e2b9,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000192109,0.300743499,,,Claim
0xa077d8b9b2d5e25eddaca6cbfc5c0da84adaa0179d8f6079753fba91d6bd5dfb,75796026,1677007405,2/21/23 19:23,0x49067f927ba9ed9d355b5fe12024e6a2739fee26,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000168679,0.264062908,,,Claim
0xbaa50615e6a6cc58832493f878c875630eb9993f5ac21e1fa2bf7df3349a68b4,75796084,1677007420,2/21/23 19:23,0xfe21aa6c0fab9d1418817df3d75c9868358e3b3f,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169705,0.265669637,,,Claim
0xcaa615d70ca62312157c544effbaa589a9af5dd055440172ed05a2d1edaf4392,75796106,1677007435,2/21/23 19:23,0xd9220628480f074fe8d1d9a493c0369e6c4fef0a,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169192,0.264866467,,,Claim
0x4c117d4e02bb4e9284014f7045f3178029d6bb5e255a598ea1d060d42423123b,75796125,1677007435,2/21/23 19:23,0x61776af4bc5b3ffa8475b784aad9abc8b9ba85df,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169192,0.264866273,,,Claim
0xea8c265629b8137b7f24a78ffdb9090a01b50be9619a1938780d2fd0007b4bc8,75796151,1677007450,2/21/23 19:24,0x3b6cce32ba37fa5689fab313371dcf044ecef536,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000168294,0.263460366,,,Claim
0x691dcb9f121edbdc8c462a8a2a6269ac1d04d15a99eceb3b0fc7493f7cc6011a,75796181,1677007465,2/21/23 19:24,0x9ec6f899743ed6c1eadb91fb263c5975252e2340,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000168679,0.264062908,,,Claim
0xd31f723168483b2be028073275c6342583b92f6ba1df6209129de4ad6ee4a55d,75796189,1677007480,2/21/23 19:24,0x246c5c562d3924dc1ca4fd2a6d1e68dc8fffeb5d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169192,0.264866273,,,Claim
0x6ccae163a2b68e897ac503ceb9a7fa19e0f25d61d14a0bc1e9a49e93d83d64e1,75796196,1677007480,2/21/23 19:24,0xaf72e36d1d16ae80b6811a99909cb92396d18777,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.00016932,0.265067095,,,Claim
0x95b5429c615ab183da054a43d5c747128aae0399fd8e8dd623be64814dbd8e41,75796246,1677007495,2/21/23 19:24,0xac2681076b7c26305538537ffa24903fbd7fd0df,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000168679,0.264062908,,,Claim
0x17e3c6980d5be706f17b84b4564a30f1816879cf1b0b1f25bd6f4e58e3dce130,75796256,1677007510,2/21/23 19:25,0x411ca534c63757633a399bb6c4304c839398002b,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169192,0.264866273,,,Claim
0x6602463de1acd16d43137d9ae8f2e784ad50a5001cb037a7781b344dedcb72ed,75796306,1677007525,2/21/23 19:25,0x44bb200792dd929c6360c95847c4006ce98fc25c,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000169192,0.264866273,,,Claim
0x95e8a6b6da5ad745c808812802398c4d65e7787265408800285d74a915670684,75796377,1677007556,2/21/23 19:25,0x841ad0abab2d33520ca236a2f5d8b038addc12ba,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000140812,0.220438545,,,Claim
0x5e39f4a8e4468f66bc8f36a7de71050cda93514d4b677d1e3080a24769a98486,75796396,1677007556,2/21/23 19:25,0x12cb4ca94136b6e8fb11636c55f47d0885f3dc64,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000140812,0.220438545,,,Claim
0xc1bc9a299a25f1162081d3bafdc668b934ff3254fa12e1cc27099a6ffd8d4186,75796400,1677007556,2/21/23 19:25,0x5b301b69704dc9bfbdfed62f36b6f8973ac84e51,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000140493,0.219938645,,,Claim
0x10caa6a8c27d72af9d0f5e9ad70b3ac339e0481af154b5c5d1740fc0f792e850,75796443,1677007571,2/21/23 19:26,0xee9defbbc5af428aa6b0c1dd265ff1ccd0f0c8ed,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158852,0.248679507,,,Claim
0x2b623664177e5d4f0b5820fa1151e2a5198b8d41427ce69a36fb250540dc57f1,75796505,1677007586,2/21/23 19:26,0x874bf697be7f71c294ff2b266a9275ae2e353aca,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158852,0.248679507,,,Claim
0xf261427cecc67d9afeb196acf235538200f5798c41567a3c537df6cfed38ffc4,75796517,1677007586,2/21/23 19:26,0x25583ce7583ff3451d90bb12e11e925870450fef,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158973,0.248868622,,,Claim
0xb056951cced5a1fc22d11e827a0f6a0aaaffa6a2a7380f6e39ac5cb6bc95a3cb,75796557,1677007616,2/21/23 19:26,0xa465e30cad80ef8f1109ea0a6c177749cca73657,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158852,0.248679507,,,Claim
0x636c6512f5ea171a451ecbd97e0755958000c93c210ba377a33589ad42b3cfc2,75796576,1677007616,2/21/23 19:26,0xa1cc557689336ef938a9075117fd92d1b1a3183f,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000159335,0.249436043,,,Claim
0x8f7c127076b76ce021fd82cc657a13dc75fbc4059feba2520478d390b2a9f8d8,75796612,1677007631,2/21/23 19:27,0x30bf8631d28843e4f7a905d5c5bfd49f87e0bb83,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158489,0.248112087,,,Claim
0xbe215e9ee20388d84c1a46f9e68659397d47223b507b27416cce9ae4f48e885c,75796613,1677007631,2/21/23 19:27,0x736eb9ea6e34cf165b79507fe6cb1dc04ddb5f42,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000159818,0.250192578,,,Claim
0x30396c1a834fc723184743c8a9b9d32b032b68b9885f67f8e81da0b1508e0a39,75796655,1677007647,2/21/23 19:27,0x39ac2d98812f9e1630c8f33142bcb7e1ff950437,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000159335,0.249436043,,,Claim
0x0746227177aa2f553f0e95472c82fd540d646da630027164506373aa3ab44389,75796657,1677007647,2/21/23 19:27,0x0e4cb1ca39313a34b92ce39ba78748f7edd71e15,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000159818,0.250192578,,,Claim
0x818ae186c57b0449460c9a0b4a0b5c7e9f874bda63b11487184fc38a9ba46920,75796679,1677007662,2/21/23 19:27,0xf5cfc413ece37d86aa2fa367aeb789009808caf3,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000159335,0.249436043,,,Claim
0x4fd5eaed96dc299c0f880b67c7f38a98d9fb79c7602c1a9ee5c6db2ba83115fb,75796680,1677007662,2/21/23 19:27,0x3c2b31a0dd6d9336de71f9788e4f05fb7e7292e4,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158973,0.248868622,,,Claim
0x99476002e2dafe2aa98d6abd8dd01de2e5b846d1a74cb2325404d39e61d64cdf,75796684,1677007677,2/21/23 19:27,0x40a81c2824f7d4377f2922fa6993cba9467f0136,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158852,0.248679507,,,Claim
0x861b7f943162e792fb16852e386c683d816132b0098cc5dcc986470ca84cea47,75796705,1677007677,2/21/23 19:27,0xe65c0cbbe2ab1460fa16bbd80f38353f4bbb078d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158852,0.248679507,,,Claim
0x356ae4277f685c122f689fe2ec269e83d0e7f7b04cc430c6677f0680bf87ca54,75796755,1677007707,2/21/23 19:28,0xa782d8ed68bff68d60b1c7624b5ac80a8abb4274,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158489,0.248112087,,,Claim
0x14a573c6f1e380dbe2732b9038e640d4dde0e42cb11e004f459a14cc6232853c,75796777,1677007722,2/21/23 19:28,0x7e6d98902952169a0c2be62b077885a98013dcee,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000158489,0.248112087,,,Claim
0xac6e3049c4fbac802720ade2574288f391d7e66d5032c9c20fcc198d354e685e,75796796,1677007722,2/21/23 19:28,0x321a9da4e20209cc74a5c93eebd512bf6bfe8e4d,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000142154,0.222539031,,,Claim
0xd796adc68162be97f6873ad81ad2cf01245a6f4061df8a84550ac65b519a57c9,75796853,1677007752,2/21/23 19:29,0x1eafd88348aa57ade263ed196e41cc332aab55d0,0xfa1c8cd6b3a5ead9499b8d09f9747c4068f88f37,0.000142154,0.222539031,,,Claim
